mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
sensitivity,BRAKE_RANGE,8.0,8,tune,10,36,headon,vfield,533f104c45,ok,3,0,0,2,1,0,0.1612,1.9481,2.7258,1.3138,0.9996,-88.49,20450,8.18
sensitivity,BRAKE_RANGE,8.0,8,tune,10,38,headon,vfield,533f104c45,ok,2,1,0,1,0,0,0.4965,0.0066,2.7258,1.3138,0.9996,-93.99,20450,8.28
sensitivity,BRAKE_RANGE,8.0,8,tune,10,40,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.1356,3.0509,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,BRAKE_RANGE,8.0,8,tune,10,42,headon,vfield,533f104c45,ok,3,0,1,2,0,0,0.2584,0.2611,2.7258,1.3138,0.9996,16.19,20450,8.12
sensitivity,BRAKE_RANGE,8.0,8,tune,10,44,headon,vfield,533f104c45,ok,2,0,0,1,1,0,0.1306,1.0065,2.7258,1.3138,0.9996,22.16,20450,8.35
sensitivity,BRAKE_RANGE,8.0,8,tune,10,46,headon,vfield,533f104c45,ok,2,0,0,1,1,0,0.7667,1.0887,2.7258,1.3138,0.9996,36.1,20450,8.3
sensitivity,BRAKE_RANGE,8.0,8,tune,10,48,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.9102,1.0677,2.7258,1.3138,0.9996,,20450,8.4
sensitivity,BRAKE_RANGE,8.0,8,tune,10,50,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.9364,2.7762,2.7258,1.3138,0.9996,,20450,8.29
sensitivity,BRAKE_RANGE,8.0,8,tune,10,52,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.5026,2.8687,2.7258,1.3138,0.9996,,20450,8.29
sensitivity,BRAKE_RANGE,8.0,8,tune,10,54,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.0451,1.9426,2.7258,1.3138,0.9996,,20450,8.29
sensitivity,BRAKE_RANGE,8.0,8,tune,10,56,headon,vfield,533f104c45,ok,1,0,0,0,1,0,0.4981,2.3695,2.7258,1.3138,0.9996,38.04,20450,8.28
sensitivity,BRAKE_RANGE,8.0,8,tune,10,58,headon,vfield,533f104c45,ok,3,0,0,2,1,0,0.5509,2.214,2.7258,1.3138,0.9996,0.55,20450,8.36
sensitivity,BRAKE_RANGE,8.0,8,tune,10,60,headon,vfield,533f104c45,ok,4,0,1,1,2,0,0.0354,0.8893,2.7258,1.3138,0.9996,-38.54,20450,8.25
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1001,headon,vfield,533f104c45,ok,1,0,0,1,0,0,0.103,2.8139,2.7258,1.3138,0.9996,-89.5,20450,8.18
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1003,headon,vfield,533f104c45,ok,1,1,0,0,0,0,1.2871,0.9482,2.7258,1.3138,0.9996,-23.5,20450,8.23
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1005,headon,vfield,533f104c45,ok,2,0,1,1,0,0,0.8373,0.6781,2.7258,1.3138,0.9996,-49.83,20450,8.32
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1007,headon,vfield,533f104c45,ok,1,0,0,0,1,0,0.8857,1.6443,2.7258,1.3138,0.9996,26.02,20450,8.32
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1009,headon,vfield,533f104c45,ok,4,0,1,1,2,0,0.0128,0.9416,2.7258,1.3138,0.9996,10.27,20450,8.26
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1011,headon,vfield,533f104c45,ok,0,0,0,0,0,0,2.6598,2.9258,2.7258,1.3138,0.9996,,20450,8.27
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1013,headon,vfield,533f104c45,ok,3,1,1,0,1,0,0.3595,0.074,2.7258,1.3138,0.9996,-17.93,20450,8.25
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1015,headon,vfield,533f104c45,ok,4,0,2,0,2,0,0.6348,0.1942,2.7258,1.3138,0.9996,11.17,20450,8.15
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1017,headon,vfield,533f104c45,ok,2,1,1,0,0,0,1.3694,0.1449,2.7258,1.3138,0.9996,6.32,20450,8.24
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1019,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.4787,1.1911,2.7258,1.3138,0.9996,,20450,8.11
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1021,headon,vfield,533f104c45,ok,2,0,2,0,0,0,1.4124,0.035,2.7258,1.3138,0.9996,10.15,20450,8.3
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1023,headon,vfield,533f104c45,ok,2,0,1,0,1,0,0.8534,0.27,2.7258,1.3138,0.9996,18.21,20450,8.31
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1025,headon,vfield,533f104c45,ok,5,0,3,0,2,0,0.1738,0.0847,2.7258,1.3138,0.9996,-4.93,20450,8.34
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1027,headon,vfield,533f104c45,ok,2,0,1,0,1,0,0.091,0.3059,2.7258,1.3138,0.9996,3.93,20450,8.21
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1029,headon,vfield,533f104c45,ok,1,0,0,1,0,0,0.225,1.3478,2.7258,1.3138,0.9996,26.01,20450,8.3
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1031,headon,vfield,533f104c45,ok,1,0,1,0,0,0,1.3471,0.8311,2.7258,1.3138,0.9996,13.74,20450,8.26
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1033,headon,vfield,533f104c45,ok,3,0,0,3,0,0,0.2271,1.5886,2.7258,1.3138,0.9996,-92.62,20450,8.28
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1035,headon,vfield,533f104c45,ok,0,0,0,0,0,0,1.7935,1.4027,2.7258,1.3138,0.9996,,20450,8.35
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1037,headon,vfield,533f104c45,ok,1,0,1,0,0,0,1.6395,0.245,2.7258,1.3138,0.9996,17.53,20450,8.15
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1039,headon,vfield,533f104c45,ok,1,0,0,0,1,0,0.6853,2.3339,2.7258,1.3138,0.9996,75.72,20450,8.22
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1041,headon,vfield,533f104c45,ok,3,0,2,0,1,0,0.351,0.4634,2.7258,1.3138,0.9996,6.52,20450,8.24
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1043,headon,vfield,533f104c45,ok,4,0,1,2,1,0,0.1359,0.5474,2.7258,1.3138,0.9996,-75.93,20450,8.21
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1045,headon,vfield,533f104c45,ok,1,0,0,0,1,0,0.9722,1.4286,2.7258,1.3138,0.9996,8.31,20450,8.21
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1047,headon,vfield,533f104c45,ok,1,0,1,0,0,0,1.5014,0.9787,2.7258,1.3138,0.9996,11.02,20450,8.33
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1049,headon,vfield,533f104c45,ok,2,0,1,1,0,0,0.9726,0.0016,2.7258,1.3138,0.9996,-52.53,20450,8.25
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1051,headon,vfield,533f104c45,ok,3,0,1,1,1,0,0.3282,0.8564,2.7258,1.3138,0.9996,5.99,20450,8.3
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1053,headon,vfield,533f104c45,ok,1,0,0,1,0,0,0.774,3.5331,2.7258,1.3138,0.9996,12.77,20450,8.32
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1055,headon,vfield,533f104c45,ok,2,0,2,0,0,0,1.2793,0.4459,2.7258,1.3138,0.9996,5.2,20450,8.15
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1057,headon,vfield,533f104c45,ok,1,0,0,0,1,0,0.9339,1.02,2.7258,1.3138,0.9996,19.13,20450,8.35
sensitivity,BRAKE_RANGE,8.0,8,holdout,10,1059,headon,vfield,533f104c45,ok,1,0,1,0,0,0,2.058,0.5255,2.7258,1.3138,0.9996,15.47,20450,8.16
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,2,headon,vfield,54b71cdf85,ok,2,0,0,1,1,0,0.5212,1.3275,2.7258,1.3138,0.9996,8.3,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,4,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.7876,2.1304,2.7258,1.3138,0.9996,38.84,20450,8.27
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,6,headon,vfield,54b71cdf85,ok,3,0,1,1,1,0,0.5397,0.6116,2.7258,1.3138,0.9996,19.11,20450,8.14
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,8,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.5567,2.3518,2.7258,1.3138,0.9996,13.56,20450,8.33
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,10,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.167,1.1933,2.7258,1.3138,0.9996,,20450,8.29
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,12,headon,vfield,54b71cdf85,ok,3,0,1,1,1,0,0.1338,0.5773,2.7258,1.3138,0.9996,-86.95,20450,8.26
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,14,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,1.3459,0.6325,2.7258,1.3138,0.9996,16.17,20450,8.24
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,16,headon,vfield,54b71cdf85,ok,2,0,0,1,1,0,0.646,2.7743,2.7258,1.3138,0.9996,6.05,20450,8.22
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,18,headon,vfield,54b71cdf85,ok,3,1,0,1,1,0,0.007,0.8389,2.7258,1.3138,0.9996,-92.26,20450,8.22
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,20,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.0453,4.2958,2.7258,1.3138,0.9996,,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,22,headon,vfield,54b71cdf85,ok,2,0,1,1,0,0,0.6103,0.0345,2.7258,1.3138,0.9996,13.6,20450,8.15
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,24,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.0189,2.0753,2.7258,1.3138,0.9996,4.29,20450,8.24
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,26,headon,vfield,54b71cdf85,ok,4,0,2,1,1,0,0.2118,0.6092,2.7258,1.3138,0.9996,7.62,20450,8.27
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,28,headon,vfield,54b71cdf85,ok,2,0,0,1,1,0,0.7433,2.2435,2.7258,1.3138,0.9996,-49.16,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,30,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.0089,1.4647,2.7258,1.3138,0.9996,9.27,20450,8.21
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,32,headon,vfield,54b71cdf85,ok,1,1,0,0,0,0,1.0871,0.5361,2.7258,1.3138,0.9996,-23.52,20450,8.19
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,34,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.0926,1.1179,2.7258,1.3138,0.9996,72.98,20450,8.25
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,36,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.7834,2.3122,2.7258,1.3138,0.9996,10.49,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,38,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.1226,1.0818,2.7258,1.3138,0.9996,-2.01,20450,8.4
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,40,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.6841,2.1774,2.7258,1.3138,0.9996,,20450,8.15
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,42,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,2.1199,0.727,2.7258,1.3138,0.9996,11.97,20450,8.35
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,44,headon,vfield,54b71cdf85,ok,4,1,1,0,2,0,0.221,0.158,2.7258,1.3138,0.9996,-46.7,20450,8.29
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,46,headon,vfield,54b71cdf85,ok,2,0,1,1,0,0,0.0716,0.4459,2.7258,1.3138,0.9996,14.17,20450,8.3
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,48,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.449,1.5338,2.7258,1.3138,0.9996,,20450,8.26
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,50,headon,vfield,54b71cdf85,ok,2,0,1,1,0,0,0.8149,0.4496,2.7258,1.3138,0.9996,-3.21,20450,8.28
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,52,headon,vfield,54b71cdf85,ok,3,0,0,2,1,0,0.4341,2.9281,2.7258,1.3138,0.9996,20.34,20450,8.4
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,54,headon,vfield,54b71cdf85,ok,3,0,2,0,1,0,0.07,0.6229,2.7258,1.3138,0.9996,-4.93,20450,8.17
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,56,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,1.4577,0.913,2.7258,1.3138,0.9996,7.9,20450,8.19
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,58,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,1.1141,0.7983,2.7258,1.3138,0.9996,19.7,20450,8.22
sensitivity,BRAKE_STOP,1.2,1.2,tune,10,60,headon,vfield,54b71cdf85,ok,3,0,0,2,1,0,0.0223,2.8668,2.7258,1.3138,0.9996,12.97,20450,8.25
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1001,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.3897,1.1374,2.7258,1.3138,0.9996,,20450,8.27
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1003,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.6284,2.2149,2.7258,1.3138,0.9996,23.34,20450,8.31
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1005,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,1.1684,0.2448,2.7258,1.3138,0.9996,12.41,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1007,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.7258,1.9602,2.7258,1.3138,0.9996,,20450,8.28
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1009,headon,vfield,54b71cdf85,ok,1,1,0,0,0,0,1.2877,0.699,2.7258,1.3138,0.9996,-53.28,20450,8.33
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1011,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.6178,1.48,2.7258,1.3138,0.9996,52.56,20450,8.29
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1013,headon,vfield,54b71cdf85,ok,4,0,1,1,2,0,0.238,0.3854,2.7258,1.3138,0.9996,-83.84,20450,8.17
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1015,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.1861,1.4787,2.7258,1.3138,0.9996,,20450,8.26
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1017,headon,vfield,54b71cdf85,ok,2,0,2,0,0,0,1.0936,0.0784,2.7258,1.3138,0.9996,26.44,20450,8.22
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1019,headon,vfield,54b71cdf85,ok,2,0,0,1,1,0,0.6446,2.9022,2.7258,1.3138,0.9996,15.56,20450,8.21
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1021,headon,vfield,54b71cdf85,ok,1,0,0,1,0,0,0.3747,2.298,2.7258,1.3138,0.9996,-23.14,20450,8.28
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1023,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.4042,4.0931,2.7258,1.3138,0.9996,68.65,20450,8.18
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1025,headon,vfield,54b71cdf85,ok,3,0,0,1,2,0,0.2432,1.8416,2.7258,1.3138,0.9996,-48.35,20450,8.25
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1027,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.1723,1.1997,2.7258,1.3138,0.9996,35.7,20450,8.36
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1029,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.9465,1.0811,2.7258,1.3138,0.9996,,20450,8.24
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1031,headon,vfield,54b71cdf85,ok,2,0,1,0,1,0,0.7533,0.31,2.7258,1.3138,0.9996,16.18,20450,8.29
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1033,headon,vfield,54b71cdf85,ok,2,1,0,1,0,0,0.9466,0.0051,2.7258,1.3138,0.9996,-92.39,20450,8.33
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1035,headon,vfield,54b71cdf85,ok,2,0,0,0,2,0,0.2234,1.9477,2.7258,1.3138,0.9996,15.44,20450,8.19
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1037,headon,vfield,54b71cdf85,ok,3,1,0,1,1,0,0.0315,0.943,2.7258,1.3138,0.9996,31.62,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1039,headon,vfield,54b71cdf85,ok,0,0,0,0,0,0,1.61,2.466,2.7258,1.3138,0.9996,,20450,8.3
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1041,headon,vfield,54b71cdf85,ok,2,0,1,0,1,0,0.5369,0.3213,2.7258,1.3138,0.9996,10.05,20450,8.21
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1043,headon,vfield,54b71cdf85,ok,3,0,0,3,0,0,0.3615,3.0709,2.7258,1.3138,0.9996,5.38,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1045,headon,vfield,54b71cdf85,ok,4,0,1,1,2,0,0.3946,0.7753,2.7258,1.3138,0.9996,-29.55,20450,8.23
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1047,headon,vfield,54b71cdf85,ok,1,0,1,0,0,0,1.3451,0.4226,2.7258,1.3138,0.9996,11.28,20450,8.25
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1049,headon,vfield,54b71cdf85,ok,3,0,0,0,3,0,0.4935,1.7241,2.7258,1.3138,0.9996,-6.57,20450,8.24
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1051,headon,vfield,54b71cdf85,ok,4,0,3,1,0,0,0.8809,0.1259,2.7258,1.3138,0.9996,-4.3,20450,8.19
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1053,headon,vfield,54b71cdf85,ok,5,0,1,1,3,0,0.3749,0.2307,2.7258,1.3138,0.9996,9.13,20450,8.31
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1055,headon,vfield,54b71cdf85,ok,1,0,0,0,1,0,0.5278,1.1441,2.7258,1.3138,0.9996,26.69,20450,8.29
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1057,headon,vfield,54b71cdf85,ok,2,0,0,1,1,0,0.0204,3.1984,2.7258,1.3138,0.9996,-84.21,20450,8.34
sensitivity,BRAKE_STOP,1.2,1.2,holdout,10,1059,headon,vfield,54b71cdf85,ok,4,0,1,1,2,0,0.1527,0.7012,2.7258,1.3138,0.9996,-60.46,20450,8.23
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,2,headon,vfield,0829bfe0ae,ok,5,0,2,1,2,0,0.0348,0.0129,2.7258,1.3138,0.9996,5.96,20450,8.35
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,4,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.842,2.4322,2.7258,1.3138,0.9996,38.92,20450,8.13
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,6,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.1766,1.0375,2.7258,1.3138,0.9996,52.04,20450,8.29
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,8,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.581,0.6544,2.7258,1.3138,0.9996,5.67,20450,8.19
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,10,headon,vfield,0829bfe0ae,ok,3,1,1,0,1,0,0.9951,0.2713,2.7258,1.3138,0.9996,-34.42,20450,8.33
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,12,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6819,2.4643,2.7258,1.3138,0.9996,-86.88,20450,8.15
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,14,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.0447,2.3372,2.7258,1.3138,0.9996,5.24,20450,8.22
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,16,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.8511,2.7795,2.7258,1.3138,0.9996,6.0,20450,8.39
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,18,headon,vfield,0829bfe0ae,ok,4,1,0,2,1,0,0.0611,0.9826,2.7258,1.3138,0.9996,-92.28,20450,8.39
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,20,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.6277,4.579,2.7258,1.3138,0.9996,10.49,20450,8.21
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,22,headon,vfield,0829bfe0ae,ok,3,0,1,0,2,0,0.5772,0.0345,2.7258,1.3138,0.9996,13.6,20450,8.18
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,24,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.0378,2.0753,2.7258,1.3138,0.9996,4.34,20450,8.27
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,26,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.0484,1.0565,2.7258,1.3138,0.9996,,20450,8.3
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,28,headon,vfield,0829bfe0ae,ok,4,1,1,1,1,0,0.626,0.7023,2.7258,1.3138,0.9996,-49.28,20450,8.23
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,30,headon,vfield,0829bfe0ae,ok,6,0,0,2,4,0,0.1764,1.4647,2.7258,1.3138,0.9996,9.24,20450,8.24
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,32,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2204,0.1251,2.7258,1.3138,0.9996,13.42,20450,8.41
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,34,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.174,1.0132,2.7258,1.3138,0.9996,23.59,20450,8.27
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,36,headon,vfield,0829bfe0ae,ok,4,0,0,3,1,0,0.3757,2.2134,2.7258,1.3138,0.9996,-88.72,20450,8.18
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,38,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.8778,1.327,2.7258,1.3138,0.9996,36.59,20450,8.16
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,40,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.3729,2.8812,2.7258,1.3138,0.9996,,20450,8.3
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,42,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,2.0603,0.727,2.7258,1.3138,0.9996,11.97,20450,8.2
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,44,headon,vfield,0829bfe0ae,ok,2,2,0,0,0,0,1.2215,0.0006,2.7258,1.3138,0.9996,-46.7,20450,8.31
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,46,headon,vfield,0829bfe0ae,ok,4,0,0,2,2,0,0.5902,2.3928,2.7258,1.3138,0.9996,14.0,20450,8.26
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,48,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.0699,1.6909,2.7258,1.3138,0.9996,32.59,20450,8.21
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,50,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4381,0.4496,2.7258,1.3138,0.9996,-3.21,20450,8.26
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,52,headon,vfield,0829bfe0ae,ok,2,0,0,1,1,0,0.2729,3.6931,2.7258,1.3138,0.9996,20.48,20450,8.38
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,54,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.0459,0.6229,2.7258,1.3138,0.9996,-4.93,20450,8.13
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,56,headon,vfield,0829bfe0ae,ok,0,0,0,0,0,0,1.2018,1.2274,2.7258,1.3138,0.9996,,20450,8.15
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,58,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.2812,2.3934,2.7258,1.3138,0.9996,13.83,20450,8.29
sensitivity,BRAKE_STOP,1.4,1.4,tune,10,60,headon,vfield,0829bfe0ae,ok,3,0,1,1,1,0,0.3818,0.9042,2.7258,1.3138,0.9996,8.73,20450,8.27
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1001,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.7547,2.3956,2.7258,1.3138,0.9996,26.25,20450,8.3
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1003,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.2669,0.393,2.7258,1.3138,0.9996,19.45,20450,8.24
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1005,headon,vfield,0829bfe0ae,ok,3,0,0,1,2,0,0.4934,1.7946,2.7258,1.3138,0.9996,5.08,20450,8.28
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1007,headon,vfield,0829bfe0ae,ok,1,0,1,0,0,0,1.4396,0.7599,2.7258,1.3138,0.9996,21.9,20450,8.18
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1009,headon,vfield,0829bfe0ae,ok,1,1,0,0,0,0,1.3794,0.699,2.7258,1.3138,0.9996,-53.28,20450,8.41
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1011,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.9799,1.48,2.7258,1.3138,0.9996,44.17,20450,8.19
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1013,headon,vfield,0829bfe0ae,ok,1,0,0,1,0,0,0.4086,1.5129,2.7258,1.3138,0.9996,28.92,20450,8.19
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1015,headon,vfield,0829bfe0ae,ok,1,0,0,0,1,0,0.56,1.4787,2.7258,1.3138,0.9996,60.16,20450,8.27
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1017,headon,vfield,0829bfe0ae,ok,3,0,2,0,1,0,0.9301,0.0783,2.7258,1.3138,0.9996,26.44,20450,8.2
sensitivity,BRAKE_STOP,1.4,1.4,holdout,10,1019,headon,vfield,0829bfe0ae,ok,2,1,0,1,0,0,0.7582,0.6672,2.7258,1.3138,0.9996,24.71,20450,8.24
