mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
grid,,,PR20_x1.5,holdout,4,1003,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,7.6896,2.8314,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR20_x1.5,holdout,4,1005,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,7.4078,1.8612,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR20_x1.5,holdout,4,1007,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,9.3877,6.5718,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR20_x1.5,holdout,4,1009,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,2.4364,2.1526,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x1.5,holdout,4,1011,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,4.4553,7.566,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR20_x1.5,holdout,4,1013,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,4.9262,1.0142,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR20_x1.5,holdout,4,1015,headon,vfield,9d8eb60c92,ok,1,0,1,0,0,0,8.7978,0.4736,2.7258,2.0438,1.555,21.1,8450,3.52
grid,,,PR20_x1.5,holdout,4,1017,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,4.896,8.884,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR20_x1.5,holdout,4,1019,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,7.8046,2.7111,2.7258,2.0438,1.555,,8450,3.64
grid,,,PR20_x1.5,holdout,4,1021,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,9.6245,4.6213,2.7258,2.0438,1.555,,8450,3.5
grid,,,PR20_x1.5,holdout,4,1023,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,9.3672,2.4488,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR20_x1.5,holdout,4,1025,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,8.4693,5.3892,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR20_x1.5,holdout,4,1027,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,5.2519,4.7446,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR20_x1.5,holdout,4,1029,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,8.1336,4.127,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x1.5,holdout,4,1031,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,8.2877,5.1415,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR20_x1.5,holdout,4,1033,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,4.0551,4.6721,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR20_x1.5,holdout,4,1035,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,5.3816,7.7111,2.7258,2.0438,1.555,,8450,3.66
grid,,,PR20_x1.5,holdout,4,1037,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,5.8987,6.2718,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR20_x1.5,holdout,4,1039,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,8.3105,6.8917,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR20_x1.5,holdout,4,1041,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,3.5784,6.4991,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR20_x1.5,holdout,4,1043,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,7.6011,8.9759,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR20_x1.5,holdout,4,1045,headon,vfield,9d8eb60c92,ok,2,0,1,1,0,0,0.3391,0.1411,2.7258,2.0438,1.555,12.7,8450,3.54
grid,,,PR20_x1.5,holdout,4,1047,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,6.6334,7.3051,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x1.5,holdout,4,1049,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,4.775,8.2496,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR20_x1.5,holdout,4,1051,headon,vfield,9d8eb60c92,ok,1,0,1,0,0,0,9.0467,0.771,2.7258,2.0438,1.555,17.82,8450,3.52
grid,,,PR20_x1.5,holdout,4,1053,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,8.6714,8.1009,2.7258,2.0438,1.555,,8450,3.64
grid,,,PR20_x1.5,holdout,4,1055,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,3.0542,6.6171,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR20_x1.5,holdout,4,1057,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,3.3069,7.3296,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR20_x1.5,holdout,4,1059,headon,vfield,9d8eb60c92,ok,0,0,0,0,0,0,7.7992,5.5942,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR20_x2,holdout,4,1001,headon,vfield,444ce413f1,ok,1,0,1,0,0,0,7.5416,0.8804,2.7258,2.0438,1.555,22.29,8450,3.49
grid,,,PR20_x2,holdout,4,1003,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.5757,7.292,2.7258,2.0438,1.555,,8450,3.55
grid,,,PR20_x2,holdout,4,1005,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,10.0149,6.3977,2.7258,2.0438,1.555,,8450,3.64
grid,,,PR20_x2,holdout,4,1007,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,6.4853,5.1509,2.7258,2.0438,1.555,,8450,3.6
grid,,,PR20_x2,holdout,4,1009,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,7.9018,9.3479,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR20_x2,holdout,4,1011,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,10.5128,6.0715,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR20_x2,holdout,4,1013,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.7005,8.9794,2.7258,2.0438,1.555,,8450,3.67
grid,,,PR20_x2,holdout,4,1015,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,9.6969,3.4099,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1017,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,1.3439,9.2444,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1019,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,9.7953,2.6245,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1021,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.8023,3.421,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR20_x2,holdout,4,1023,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.7871,12.1499,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR20_x2,holdout,4,1025,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.3354,4.0003,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR20_x2,holdout,4,1027,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,10.5951,4.5576,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR20_x2,holdout,4,1029,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,9.6859,7.8359,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR20_x2,holdout,4,1031,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,2.8059,6.9246,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR20_x2,holdout,4,1033,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,13.0871,6.7122,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1035,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,6.6656,2.7691,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR20_x2,holdout,4,1037,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,11.8267,3.4481,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR20_x2,holdout,4,1039,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.1424,9.706,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR20_x2,holdout,4,1041,headon,vfield,444ce413f1,ok,1,0,1,0,0,0,8.9775,0.7458,2.7258,2.0438,1.555,33.59,8450,3.53
grid,,,PR20_x2,holdout,4,1043,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,6.5811,5.9997,2.7258,2.0438,1.555,,8450,3.65
grid,,,PR20_x2,holdout,4,1045,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,4.2547,3.1492,2.7258,2.0438,1.555,,8450,3.49
grid,,,PR20_x2,holdout,4,1047,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,5.6838,12.3737,2.7258,2.0438,1.555,,8450,3.48
grid,,,PR20_x2,holdout,4,1049,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,5.1346,7.9303,2.7258,2.0438,1.555,,8450,3.46
grid,,,PR20_x2,holdout,4,1051,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.069,6.1952,2.7258,2.0438,1.555,,8450,3.66
grid,,,PR20_x2,holdout,4,1053,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.3405,8.1775,2.7258,2.0438,1.555,,8450,3.65
grid,,,PR20_x2,holdout,4,1055,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,8.1795,4.3147,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1057,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,6.1313,6.3144,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR20_x2,holdout,4,1059,headon,vfield,444ce413f1,ok,0,0,0,0,0,0,4.822,8.0329,2.7258,2.0438,1.555,,8450,3.59
