mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,redArrived,goldArrived,firstCollisionRelCPA,steps,runtimeSec
grid2:halfRNS,,,PR4_x1,holdout,3,1057,headon,vfield,356b979057,ok,0,0,0,0,0,0,1.5525,3.3766,2.7258,2.0438,1.555,1,1,,8450,3.51
grid2:halfRNS,,,PR4_x1,holdout,3,1059,headon,vfield,356b979057,ok,0,0,0,0,0,0,1.5582,2.6596,2.7258,2.0438,1.555,1,1,,8450,3.48
grid2:halfRNS,,,PR4_x1.25,holdout,3,1001,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.9574,1.2391,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.25,holdout,3,1003,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7947,3.4407,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x1.25,holdout,3,1005,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.653,3.4354,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x1.25,holdout,3,1007,headon,vfield,38ca3d461c,ok,1,0,1,0,0,0,1.2562,0.2914,2.7258,2.0438,1.555,1,1,4.96,8450,3.5
grid2:halfRNS,,,PR4_x1.25,holdout,3,1009,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8151,3.4213,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.25,holdout,3,1011,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.2521,1.5408,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x1.25,holdout,3,1013,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.5093,3.4401,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.25,holdout,3,1015,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.6043,3.8197,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.25,holdout,3,1017,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.9197,2.1863,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.25,holdout,3,1019,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8436,3.605,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.25,holdout,3,1021,headon,vfield,38ca3d461c,ok,1,0,1,0,0,0,1.8732,0.2896,2.7258,2.0438,1.555,1,1,5.01,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1023,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7334,1.312,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1025,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7896,3.8201,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1027,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.835,3.437,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1029,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8185,3.8217,2.7258,2.0438,1.555,1,1,,8450,3.64
grid2:halfRNS,,,PR4_x1.25,holdout,3,1031,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,3.0677,1.5741,2.7258,2.0438,1.555,1,1,,8450,3.54
grid2:halfRNS,,,PR4_x1.25,holdout,3,1033,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.9368,3.481,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.25,holdout,3,1035,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.744,3.8228,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.25,holdout,3,1037,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7203,3.8219,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1039,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.4591,1.5016,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.25,holdout,3,1041,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7631,3.8199,2.7258,2.0438,1.555,1,1,,8450,3.53
grid2:halfRNS,,,PR4_x1.25,holdout,3,1043,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.3951,2.6448,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1045,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8116,3.4611,2.7258,2.0438,1.555,1,1,,8450,3.49
grid2:halfRNS,,,PR4_x1.25,holdout,3,1047,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.859,3.4329,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.25,holdout,3,1049,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.7504,3.8212,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR4_x1.25,holdout,3,1051,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.708,3.5151,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x1.25,holdout,3,1053,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8143,3.4085,2.7258,2.0438,1.555,1,1,,8450,3.48
grid2:halfRNS,,,PR4_x1.25,holdout,3,1055,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.9785,1.4901,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x1.25,holdout,3,1057,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,2.8139,3.4345,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.25,holdout,3,1059,headon,vfield,38ca3d461c,ok,0,0,0,0,0,0,1.8861,3.476,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR4_x1.5,holdout,3,1001,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7777,2.3669,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1003,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7782,2.3679,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1005,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,1.7262,2.3681,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.5,holdout,3,1007,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.6054,2.3674,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x1.5,holdout,3,1009,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.8405,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.5,holdout,3,1011,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.1997,3.5942,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x1.5,holdout,3,1013,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,1.5316,2.3677,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.5,holdout,3,1015,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7571,2.3054,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1017,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.3016,2.3673,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1019,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7811,2.3668,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:halfRNS,,,PR4_x1.5,holdout,3,1021,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7687,2.3687,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:halfRNS,,,PR4_x1.5,holdout,3,1023,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,1.4346,2.6277,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x1.5,holdout,3,1025,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7525,3.8605,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x1.5,holdout,3,1027,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.8165,3.5835,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x1.5,holdout,3,1029,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,1.7649,2.3686,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.5,holdout,3,1031,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,1.935,2.3768,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.5,holdout,3,1033,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.1709,3.441,2.7258,2.0438,1.555,1,1,,8450,3.47
grid2:halfRNS,,,PR4_x1.5,holdout,3,1035,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7669,2.3699,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.5,holdout,3,1037,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.781,2.3683,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1039,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7675,2.3741,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR4_x1.5,holdout,3,1041,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.6603,2.3678,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.5,holdout,3,1043,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7605,2.3676,2.7258,2.0438,1.555,1,1,,8450,3.43
grid2:halfRNS,,,PR4_x1.5,holdout,3,1045,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.84,2.3679,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.5,holdout,3,1047,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7784,2.3663,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x1.5,holdout,3,1049,headon,vfield,f71a5dc751,ok,1,0,1,0,0,0,1.9593,0.8834,2.7258,2.0438,1.555,1,1,4.39,8450,3.45
grid2:halfRNS,,,PR4_x1.5,holdout,3,1051,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7579,2.3318,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x1.5,holdout,3,1053,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7782,2.3692,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x1.5,holdout,3,1055,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.2636,2.3375,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x1.5,holdout,3,1057,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.6697,2.3665,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x1.5,holdout,3,1059,headon,vfield,f71a5dc751,ok,0,0,0,0,0,0,2.7428,2.3686,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1001,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8319,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR4_x2,holdout,3,1003,headon,vfield,47e4addec3,ok,1,0,0,1,0,0,0.5997,2.3979,2.7258,2.0438,1.555,1,1,5.06,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1005,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.1387,2.1732,2.7258,2.0438,1.555,1,1,,8450,3.46
grid2:halfRNS,,,PR4_x2,holdout,3,1007,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,1.6131,1.6288,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x2,holdout,3,1009,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8611,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1011,headon,vfield,47e4addec3,ok,1,0,0,1,0,0,0.7167,2.9915,2.7258,2.0438,1.555,1,1,4.19,8450,3.41
grid2:halfRNS,,,PR4_x2,holdout,3,1013,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,1.4582,2.1825,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1015,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8611,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1017,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.2305,2.178,2.7258,2.0438,1.555,1,1,,8450,3.49
grid2:halfRNS,,,PR4_x2,holdout,3,1019,headon,vfield,47e4addec3,ok,1,0,0,0,1,0,0.8076,1.0025,2.7258,2.0438,1.555,1,1,27.22,8450,3.44
grid2:halfRNS,,,PR4_x2,holdout,3,1021,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8325,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.49
grid2:halfRNS,,,PR4_x2,holdout,3,1023,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,1.6128,2.5756,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x2,holdout,3,1025,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,1.1002,2.8138,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:halfRNS,,,PR4_x2,holdout,3,1027,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8611,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1029,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.6691,2.1813,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:halfRNS,,,PR4_x2,holdout,3,1031,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.6765,2.1761,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1033,headon,vfield,47e4addec3,ok,1,0,0,1,0,0,0.6384,1.5597,2.7258,2.0438,1.555,1,1,4.78,8450,3.44
grid2:halfRNS,,,PR4_x2,holdout,3,1035,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.0397,2.1809,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1037,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.6283,3.6015,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x2,holdout,3,1039,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.4608,3.6015,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1041,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.6925,3.6026,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1043,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.5853,3.6015,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:halfRNS,,,PR4_x2,holdout,3,1045,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.7109,2.1803,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1047,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.711,2.1846,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1049,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.0168,2.1816,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:halfRNS,,,PR4_x2,holdout,3,1051,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8611,3.6027,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:halfRNS,,,PR4_x2,holdout,3,1053,headon,vfield,47e4addec3,ok,0,0,0,0,0,0,2.8316,3.6026,2.7258,2.0438,1.555,1,1,,8450,3.44
