mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,redArrived,goldArrived,firstCollisionRelCPA,steps,runtimeSec
grid2:columnNS,,,PR10_x1.5,holdout,3,1047,headon,vfield,aab95ad303,ok,1,0,0,0,1,0,0.4312,2.5249,2.7258,2.0438,1.555,1,1,37.94,8450,3.38
grid2:columnNS,,,PR10_x1.5,holdout,3,1049,headon,vfield,aab95ad303,ok,1,0,0,0,1,0,0.3947,5.798,2.7258,2.0438,1.555,1,1,24.63,8450,3.36
grid2:columnNS,,,PR10_x1.5,holdout,3,1051,headon,vfield,aab95ad303,ok,0,0,0,0,0,0,6.0396,1.577,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x1.5,holdout,3,1053,headon,vfield,aab95ad303,ok,1,0,0,1,0,0,0.7589,1.1699,2.7258,2.0438,1.555,1,1,10.72,8450,3.36
grid2:columnNS,,,PR10_x1.5,holdout,3,1055,headon,vfield,aab95ad303,ok,0,0,0,0,0,0,2.4692,8.2809,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x1.5,holdout,3,1057,headon,vfield,aab95ad303,ok,0,0,0,0,0,0,7.0428,5.3718,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x1.5,holdout,3,1059,headon,vfield,aab95ad303,ok,0,0,0,0,0,0,4.0742,3.79,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1001,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,3.2571,6.7428,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR10_x2,holdout,3,1003,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,2.3656,2.7266,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR10_x2,holdout,3,1005,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,4.9096,5.5046,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR10_x2,holdout,3,1007,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.2581,6.2607,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:columnNS,,,PR10_x2,holdout,3,1009,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,3.5256,7.2638,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR10_x2,holdout,3,1011,headon,vfield,96aa6cb9c6,ok,2,0,2,0,0,0,3.3122,0.172,2.7258,2.0438,1.555,1,1,7.16,8450,3.39
grid2:columnNS,,,PR10_x2,holdout,3,1013,headon,vfield,96aa6cb9c6,ok,1,0,1,0,0,0,5.4162,0.2498,2.7258,2.0438,1.555,1,1,29.86,8450,3.46
grid2:columnNS,,,PR10_x2,holdout,3,1015,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,4.3823,7.794,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1017,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,1.5408,4.9296,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR10_x2,holdout,3,1019,headon,vfield,96aa6cb9c6,ok,1,0,1,0,0,0,5.2015,0.6744,2.7258,2.0438,1.555,1,1,12.39,8450,3.58
grid2:columnNS,,,PR10_x2,holdout,3,1021,headon,vfield,96aa6cb9c6,ok,1,0,1,0,0,0,1.3327,0.8311,2.7258,2.0438,1.555,1,1,28.34,8450,3.39
grid2:columnNS,,,PR10_x2,holdout,3,1023,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,1.9786,4.5302,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR10_x2,holdout,3,1025,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,3.7507,8.2751,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR10_x2,holdout,3,1027,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.8542,1.2996,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1029,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.0461,7.6935,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR10_x2,holdout,3,1031,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,2.3344,4.6644,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x2,holdout,3,1033,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,7.0329,3.1117,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x2,holdout,3,1035,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,7.5286,4.9758,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR10_x2,holdout,3,1037,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,3.0334,7.9895,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1039,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.066,8.3531,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1041,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,2.3379,5.1347,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1043,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.0658,6.5827,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1045,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,4.8911,2.0558,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR10_x2,holdout,3,1047,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,4.9387,8.2871,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:columnNS,,,PR10_x2,holdout,3,1049,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,3.9293,4.1319,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:columnNS,,,PR10_x2,holdout,3,1051,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,4.4684,4.0626,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR10_x2,holdout,3,1053,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,6.2642,4.4876,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR10_x2,holdout,3,1055,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,2.4446,1.6795,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR10_x2,holdout,3,1057,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.503,6.9297,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR10_x2,holdout,3,1059,headon,vfield,96aa6cb9c6,ok,0,0,0,0,0,0,5.9124,5.0803,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR16_x0.5,holdout,3,1001,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.5868,7.861,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR16_x0.5,holdout,3,1003,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.3545,3.0992,2.7258,2.0438,1.555,1,1,,8450,3.45
grid2:columnNS,,,PR16_x0.5,holdout,3,1005,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.5931,3.0837,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR16_x0.5,holdout,3,1007,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.8407,4.2828,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:columnNS,,,PR16_x0.5,holdout,3,1009,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,10.1164,4.6057,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR16_x0.5,holdout,3,1011,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.598,2.3704,2.7258,2.0438,1.555,1,1,,8450,3.52
grid2:columnNS,,,PR16_x0.5,holdout,3,1013,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.3281,4.3329,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR16_x0.5,holdout,3,1015,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,5.2178,4.4267,2.7258,2.0438,1.555,1,1,,8450,3.38
grid2:columnNS,,,PR16_x0.5,holdout,3,1017,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.5215,9.619,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR16_x0.5,holdout,3,1019,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,10.0612,6.9712,2.7258,2.0438,1.555,1,1,,8450,3.4
grid2:columnNS,,,PR16_x0.5,holdout,3,1021,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.6892,6.7393,2.7258,2.0438,1.555,1,1,,8450,3.38
grid2:columnNS,,,PR16_x0.5,holdout,3,1023,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,7.7861,5.6826,2.7258,2.0438,1.555,1,1,,8450,3.38
grid2:columnNS,,,PR16_x0.5,holdout,3,1025,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.1051,1.9423,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR16_x0.5,holdout,3,1027,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.9613,8.6359,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR16_x0.5,holdout,3,1029,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,2.6389,1.0162,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.5,holdout,3,1031,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,7.5523,6.5156,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR16_x0.5,holdout,3,1033,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,10.6851,4.5899,2.7258,2.0438,1.555,1,1,,8450,3.38
grid2:columnNS,,,PR16_x0.5,holdout,3,1035,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.5864,1.2773,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR16_x0.5,holdout,3,1037,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.1743,8.9606,2.7258,2.0438,1.555,1,1,,8450,3.48
grid2:columnNS,,,PR16_x0.5,holdout,3,1039,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,6.5015,7.3656,2.7258,2.0438,1.555,1,1,,8450,3.49
grid2:columnNS,,,PR16_x0.5,holdout,3,1041,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.7701,6.3441,2.7258,2.0438,1.555,1,1,,8450,3.41
grid2:columnNS,,,PR16_x0.5,holdout,3,1043,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,6.7755,8.7599,2.7258,2.0438,1.555,1,1,,8450,3.39
grid2:columnNS,,,PR16_x0.5,holdout,3,1045,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,9.4328,1.316,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR16_x0.5,holdout,3,1047,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.809,10.0319,2.7258,2.0438,1.555,1,1,,8450,3.38
grid2:columnNS,,,PR16_x0.5,holdout,3,1049,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.3941,4.7137,2.7258,2.0438,1.555,1,1,,8450,3.42
grid2:columnNS,,,PR16_x0.5,holdout,3,1051,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,5.3318,5.2649,2.7258,2.0438,1.555,1,1,,8450,3.37
grid2:columnNS,,,PR16_x0.5,holdout,3,1053,headon,vfield,2bff8b9b01,ok,1,0,1,0,0,0,8.283,0.5358,2.7258,2.0438,1.555,1,1,22.77,8450,3.42
grid2:columnNS,,,PR16_x0.5,holdout,3,1055,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,7.2812,6.8325,2.7258,2.0438,1.555,1,1,,8450,3.49
grid2:columnNS,,,PR16_x0.5,holdout,3,1057,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.1988,4.0665,2.7258,2.0438,1.555,1,1,,8450,3.83
grid2:columnNS,,,PR16_x0.5,holdout,3,1059,headon,vfield,2bff8b9b01,ok,0,0,0,0,0,0,8.7093,2.4693,2.7258,2.0438,1.555,1,1,,8450,3.92
grid2:columnNS,,,PR16_x0.75,holdout,3,1001,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,5.5203,11.8228,2.7258,2.0438,1.555,1,1,,8450,3.74
grid2:columnNS,,,PR16_x0.75,holdout,3,1003,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.4546,8.1413,2.7258,2.0438,1.555,1,1,,8450,3.69
grid2:columnNS,,,PR16_x0.75,holdout,3,1005,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.0141,1.011,2.7258,2.0438,1.555,1,1,,8450,3.44
grid2:columnNS,,,PR16_x0.75,holdout,3,1007,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.9695,6.8957,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1009,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.1769,8.2729,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1011,headon,vfield,e4b44edff2,ok,1,0,1,0,0,0,9.4258,0.4829,2.7258,2.0438,1.555,1,1,15.3,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1013,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,7.2079,5.2295,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1015,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.4552,2.7618,2.7258,2.0438,1.555,1,1,,8450,3.33
grid2:columnNS,,,PR16_x0.75,holdout,3,1017,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.252,6.2398,2.7258,2.0438,1.555,1,1,,8450,3.34
grid2:columnNS,,,PR16_x0.75,holdout,3,1019,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,5.7886,8.3813,2.7258,2.0438,1.555,1,1,,8450,3.34
grid2:columnNS,,,PR16_x0.75,holdout,3,1021,headon,vfield,e4b44edff2,ok,1,0,1,0,0,0,12.2286,0.4392,2.7258,2.0438,1.555,1,1,8.81,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1023,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,6.7068,1.1329,2.7258,2.0438,1.555,1,1,,8450,3.32
grid2:columnNS,,,PR16_x0.75,holdout,3,1025,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.1995,8.8886,2.7258,2.0438,1.555,1,1,,8450,3.33
grid2:columnNS,,,PR16_x0.75,holdout,3,1027,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,9.6907,12.1135,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1029,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,2.4904,10.3936,2.7258,2.0438,1.555,1,1,,8450,3.33
grid2:columnNS,,,PR16_x0.75,holdout,3,1031,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.6761,6.0835,2.7258,2.0438,1.555,1,1,,8450,3.36
grid2:columnNS,,,PR16_x0.75,holdout,3,1033,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,9.2702,6.3877,2.7258,2.0438,1.555,1,1,,8450,3.34
grid2:columnNS,,,PR16_x0.75,holdout,3,1035,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.0272,8.8091,2.7258,2.0438,1.555,1,1,,8450,3.34
grid2:columnNS,,,PR16_x0.75,holdout,3,1037,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.535,8.1203,2.7258,2.0438,1.555,1,1,,8450,3.34
grid2:columnNS,,,PR16_x0.75,holdout,3,1039,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,12.6549,8.237,2.7258,2.0438,1.555,1,1,,8450,3.32
grid2:columnNS,,,PR16_x0.75,holdout,3,1041,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,9.6341,8.4313,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1043,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,10.1271,9.8458,2.7258,2.0438,1.555,1,1,,8450,3.35
grid2:columnNS,,,PR16_x0.75,holdout,3,1045,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,9.7712,6.9462,2.7258,2.0438,1.555,1,1,,8450,3.33
grid2:columnNS,,,PR16_x0.75,holdout,3,1047,headon,vfield,e4b44edff2,ok,0,0,0,0,0,0,5.6464,6.108,2.7258,2.0438,1.555,1,1,,8450,3.4
