12,-12,2.61799387799149
11.4837726257552,-11.701956219261,2.61799421613488
10.96754525151,-11.4039124385226,2.61799421613488
10.4513178772648,-11.1058686577843,2.61799421613488
9.93509050301966,-10.8078248770459,2.61799421613488
9.41886312877449,-10.5097810963075,2.61799421613488
8.90263575452932,-10.2117373155691,2.61799421613488
8.38640838028415,-9.91369353483071,2.61799421613488
7.87018100603898,-9.61564975409232,2.61799421613488
7.35395363179382,-9.31760597335393,2.61799421613488
6.83772625754865,-9.01956219261555,2.61799421613488
6.32149888330348,-8.72151841187716,2.61799421613488
5.80527150905831,-8.42347463113877,2.61799421613488
5.28904413481314,-8.12543085040038,2.61799421613488
4.77281676056798,-7.827387069662,2.61799421613488
4.25658938632281,-7.52934328892361,2.61799421613488
3.74036201207764,-7.23129950818522,2.61799421613488
3.22413463783247,-6.93325572744683,2.61799421613488
2.7079072635873,-6.63521194670844,2.61799421613488
2.19167988934213,-6.33716816597006,2.61799421613488
1.67545251509696,-6.03912438523167,2.61799421613488
1.1592251408518,-5.74108060449328,2.61799421613488
0.642997766606626,-5.44303682375489,2.61799421613488
0.126770392361459,-5.14499304301651,2.61799421613488
-0.389456981883709,-4.84694926227812,2.61799421613488
-0.905684356128877,-4.54890548153973,2.61799421613488
-1.42191173037405,-4.25086170080134,2.61799421613488
-1.93813910461922,-3.95281792006296,2.61799421613488
-2.45436647886438,-3.65477413932457,2.61799421613488
-2.97059385310955,-3.35673035858618,2.61799421613488
-3.48682122735472,-3.05868657784779,2.61799421613488
-4.00304860159989,-2.7606427971094,2.61799421613488
-4.51927597584506,-2.46259901637102,2.61799421613488
-5.03550335009023,-2.16455523563263,2.61799421613488
-5.55173072433539,-1.86651145489424,2.61799421613488
-6.06795809858057,-1.56846767415585,2.61799421613488
-6.58418547282573,-1.27042389341747,2.61799421613488
-7.1004128470709,-0.97238011267908,2.61799421613488
-7.61664022131607,-0.674336331940692,2.61799421613488
-8.13286759556124,-0.376292551202306,2.61799421613488
-8.6490949698064,-0.078248770463917,2.61799421613488
-9.16532234405157,0.219795010274471,2.61799421613488
-9.68154971829674,0.517838791012858,2.61799421613488
-10.1977770925419,0.815882571751246,2.61799421613488
-10.7140044667871,1.11392635248963,2.61799421613488
-11.2302318410322,1.41197013322802,2.61799421613488
-11.7464592152774,1.71001391396641,2.61799421613488
-12.2626865895226,2.0080576947048,2.61799421613488
-12.7789139637678,2.30610147544318,2.61799421613488
-13.2951413380129,2.60414525618157,2.61799421613488
-13.8113687122581,2.90218903691996,2.61799421613488
-14.3275960865033,3.20023281765835,2.61799421613488
-14.8438234607484,3.49827659839673,2.61799421613488
-15.3600508349936,3.79632037913512,2.61799421613488
-15.8762782092388,4.09436415987351,2.61799421613488
-16.3925055834839,4.39240794061189,2.61799421613488
-16.9087329577291,4.69045172135028,2.61799421613488
-17.4249603319743,4.98849550208867,2.61799421613488
-17.9411877062194,5.28653928282706,2.61799421613488
-18.4574150804646,5.58458306356544,2.61799421613488
-18.9736424547098,5.88262684430383,2.61799421613488
-19.4898698289549,6.18067062504222,2.61799421613488
-20.0060972032001,6.47871440578061,2.61799421613488
-20.5102058297666,6.79628003488069,2.52211222056921
-20.9737740684772,7.17045197616931,2.40289463845031
-21.3895496165714,7.59710270826282,2.28367705633142
-21.7516301218141,8.07017549474725,2.16445947421252
-22.0548754871285,8.58295459143934,2.04524189209362
-22.2949808394454,9.12816058313214,1.92602430997473
-22.4685376417083,9.69805372221809,1.80680672785583
-22.5730820804861,10.2845438021935,1.68758914573694
-22.6071300422835,10.87930500628,1.56837156361804
-22.5701981820258,11.4738941007704,1.44915398149914
-22.462810784628,12.0598702952263,1.32993639938025
-22.2864923222433,12.6289150679914,1.21071881726135
-22.0437458128469,13.1729502559755,1.09150123514246
-21.7380172873777,13.6842527323076,0.97228365302356
-21.3736468698613,14.1555640438926,0.853066070904663
-20.9558071649835,14.5801934524556,0.733848488785769
-20.4904298277616,14.9521129163039,0.614630906666873
-19.9841213577339,15.2660426644439,0.495413324547976
-19.4440693130516,15.5175261482423,0.37619574242908
-18.8779402758587,15.702993306618,0.256978160310184
-18.2937710174452,15.8198112466515,0.137760578191287
-17.6998544081926,15.8663216201482,0.0185429960723913
-17.1046216919344,15.8418641655603,-0.100674586046504
-16.5165227959676,15.7467860810633,-0.219892168165401
-15.9439063758324,15.5824370957289,-0.339109750284296
-15.3949012977467,15.3511503087627,-0.458327332403193
-14.8773012411721,15.0562090688132,-0.57754491452209
-14.3984540596916,14.7018003635348,-0.696762496640985
-13.9651574708352,14.292955381085,-0.815980078759881
-13.5835625556404,13.8354780873464,-0.935197660878776
-13.2590864378676,13.3358628327914,-1.05441524299767
-12.9963353824781,12.8012021586431,-1.17363282511657
-12.7990394050686,12.2390861111164,-1.29285040723546
-12.6676035023593,11.6579324374155,-1.36792626082154
-12.5130249911892,11.0826015435175,-1.24870867870264
-12.2911164805644,10.5297392039598,-1.12949109658374
-12.0050281850652,10.0071938559111,-1.01027351446485
