mode,param,value,label,split,nFan,seed,geometry,guidance,configHash,status,totalCollisions,fanOwnCap,fanForeignCap,fanFanSame,fanFanCross,leaderLeader,minFanFanGap,minFanCapGap,minLeaderGap,redRMS,goldRMS,firstCollisionRelCPA,steps,runtimeSec
grid,,,PR8_x1.5,holdout,3,1025,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,2.7498,5.56,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x1.5,holdout,3,1027,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,2.1284,5.542,2.7258,2.0438,1.555,,8450,3.51
grid,,,PR8_x1.5,holdout,3,1029,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,1.5926,4.8299,2.7258,2.0438,1.555,,8450,3.53
grid,,,PR8_x1.5,holdout,3,1031,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,2.859,5.8697,2.7258,2.0438,1.555,,8450,3.62
grid,,,PR8_x1.5,holdout,3,1033,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,3.0025,5.4082,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1035,headon,vfield,ab832bda41,ok,1,0,0,1,0,0,0.5574,5.2198,2.7258,2.0438,1.555,7.74,8450,3.56
grid,,,PR8_x1.5,holdout,3,1037,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,1.5614,5.1844,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1.5,holdout,3,1039,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,4.6077,6.6258,2.7258,2.0438,1.555,,8450,3.57
grid,,,PR8_x1.5,holdout,3,1041,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,5.5968,5.7766,2.7258,2.0438,1.555,,8450,3.52
grid,,,PR8_x1.5,holdout,3,1043,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,1.7034,5.9345,2.7258,2.0438,1.555,,8450,3.54
grid,,,PR8_x1.5,holdout,3,1045,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,3.3444,1.9788,2.7258,2.0438,1.555,,8450,3.59
grid,,,PR8_x1.5,holdout,3,1047,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,4.3405,5.767,2.7258,2.0438,1.555,,8450,3.61
grid,,,PR8_x1.5,holdout,3,1049,headon,vfield,ab832bda41,ok,1,0,0,1,0,0,0.703,5.9386,2.7258,2.0438,1.555,9.17,8450,3.55
grid,,,PR8_x1.5,holdout,3,1051,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,2.4122,4.3199,2.7258,2.0438,1.555,,8450,3.47
grid,,,PR8_x1.5,holdout,3,1053,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,3.1706,5.5357,2.7258,2.0438,1.555,,8450,3.56
grid,,,PR8_x1.5,holdout,3,1055,headon,vfield,ab832bda41,ok,1,0,0,1,0,0,0.8795,5.7202,2.7258,2.0438,1.555,8.99,8450,3.6
grid,,,PR8_x1.5,holdout,3,1057,headon,vfield,ab832bda41,ok,0,0,0,0,0,0,3.3485,6.0308,2.7258,2.0438,1.555,,8450,3.51
